seqnames,start,end,width,strand,refGenome,reads,patient,GTSP,cellType,timePoint,timePointDays,timePointMonths,dataSource,posid,estAbund,relAbund,inFeature,nearestFeature,nearestFeatureStrand,inFeatureExon,inFeatureSameOrt,nearestFeatureDist,nearestOncoFeature,nearestOncoFeatureDist,nearestOncoFeatureStrand,nearestlymphomaFeature,nearestlymphomaFeatureDist,nearestlymphomaFeatureStrand,readsPerSample,readsRelAbund,totalSampleFrags,include,labeledNearestFeature,posidLabel
chr1,197197214,197197214,1,-,hg38,12,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-197197214,1,0.020116676725005028,TRUE,ZBTB41,-,FALSE,TRUE,0,ASPM,-50519,-,PBX1,32311166,+,377459,0.003179153232536514,4971,yes,ZBTB41 *,"ZBTB41 *
chr1-197197214"
chr1,197661214,197661214,1,-,hg38,505,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-197661214,1,0.020116676725005028,TRUE,DENND1B,-,FALSE,TRUE,0,ASPM,-514519,-,PBX1,32775166,+,377459,0.13378936520257828,4971,yes,DENND1B *,"DENND1B *
chr1-197661214"
chr1,202394353,202394353,1,-,hg38,73,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-202394353,1,0.020116676725005028,TRUE,PPP1R12B,+,FALSE,FALSE,0,LGR6,74591,+,PBX1,37508305,+,377459,0.01933984883126379,4971,yes,PPP1R12B *,"PPP1R12B *
chr1-202394353"
chr1,202465992,202465992,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-202465992,1,0.020116676725005028,TRUE,PPP1R12B,+,FALSE,FALSE,0,LGR6,146230,+,PBX1,37579944,+,377459,2.649294360447095e-4,4971,yes,PPP1R12B *,"PPP1R12B *
chr1-202465992"
chr1,202561991,202561991,1,-,hg38,14,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-202561991,1,0.020116676725005028,TRUE,PPP1R12B,+,FALSE,FALSE,-0,LGR6,242229,+,PBX1,37675943,+,377459,0.003709012104625933,4971,yes,PPP1R12B *,"PPP1R12B *
chr1-202561991"
chr1,203657651,203657651,1,-,hg38,108,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-203657651,1,0.020116676725005028,TRUE,ATP2B4,+,FALSE,FALSE,0,FMOD,-306221,-,PBX1,38771603,+,377459,0.028612379092828624,4971,yes,ATP2B4 *,"ATP2B4 *
chr1-203657651"
chr1,206716344,206716344,1,-,hg38,66,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-206716344,1,0.020116676725005028,TRUE,MAPKAPK2,+,FALSE,FALSE,-0,MAPKAPK2,-0,+,PBX1,41830296,+,377459,0.017485342778950825,4971,yes,MAPKAPK2 *~,"MAPKAPK2 *~
chr1-206716344"
chr1,207602536,207602536,1,-,hg38,25,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-207602536,1,0.020116676725005028,TRUE,CR1,+,FALSE,FALSE,-0,CR1L,-42575,+,PBX1,42716488,+,377459,0.006623235901117737,4971,yes,CR1 *~,"CR1 *~
chr1-207602536"
chr1,207699949,207699949,1,-,hg38,216,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-207699949,1,0.020116676725005028,TRUE,CR1L,+,FALSE,FALSE,-0,CR1L,-0,+,PBX1,42813901,+,377459,0.05722475818565725,4971,yes,CR1L *~,"CR1L *~
chr1-207699949"
chr1,207783906,207783906,1,-,hg38,13,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-207783906,1,0.020116676725005028,TRUE,CD46,+,FALSE,FALSE,-0,CD46,-0,+,PBX1,42897858,+,377459,0.0034440826685812236,4971,yes,CD46 *~,"CD46 *~
chr1-207783906"
chr1,20779283,20779283,1,-,hg38,31,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-20779283,1,0.020116676725005028,TRUE,HP1BP3,-,FALSE,TRUE,0,CDA,160374,+,LCK,-11471954,+,377459,0.008212812517385995,4971,yes,HP1BP3 *,"HP1BP3 *
chr1-20779283"
chr1,20943935,20943935,1,-,hg38,106,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-20943935,1,0.020116676725005028,TRUE,EIF4G3,-,FALSE,TRUE,-0,CDA,325026,+,LCK,-11307302,+,377459,0.028082520220739204,4971,yes,EIF4G3 *,"EIF4G3 *
chr1-20943935"
chr1,222576252,222576252,1,-,hg38,15,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-222576252,1,0.020116676725005028,TRUE,TAF1A,-,FALSE,TRUE,0,DUSP10,-834075,-,PBX1,57690204,+,377459,0.003973941540670642,4971,yes,TAF1A *,"TAF1A *
chr1-222576252"
chr1,223984069,223984069,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-223984069,1,0.020116676725005028,TRUE,GTF2IP20,-,FALSE,TRUE,0,TP53BP2,-138096,-,PBX1,59098021,+,377459,2.649294360447095e-4,4971,yes,GTF2IP20 *,"GTF2IP20 *
chr1-223984069"
chr1,224148240,224148240,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-224148240,3,0.06035003017501509,TRUE,FBXO28,+,FALSE,FALSE,-0,TP53BP2,-302267,-,PBX1,59262192,+,377459,7.947883081341285e-4,4971,yes,FBXO28 *,"FBXO28 *
chr1-224148240"
chr1,226145822,226145822,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-226145822,1,0.020116676725005028,TRUE,ACBD3,-,TRUE,TRUE,-0,H3F3A,73819,+,PBX1,61259774,+,377459,0.001059717744178838,4971,yes,ACBD3 *,"ACBD3 *
chr1-226145822"
chr1,226286441,226286441,1,-,hg38,33,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-226286441,1,0.020116676725005028,TRUE,LIN9,-,TRUE,TRUE,0,MIXL1,59385,+,PBX1,61400393,+,377459,0.008742671389475412,4971,yes,LIN9 *,"LIN9 *
chr1-226286441"
chr1,227094750,227094750,1,-,hg38,106,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-227094750,1,0.020116676725005028,TRUE,CDC42BPA,-,FALSE,TRUE,-0,PSEN2,198646,+,PBX1,62208702,+,377459,0.028082520220739204,4971,yes,CDC42BPA *,"CDC42BPA *
chr1-227094750"
chr1,227147161,227147161,1,-,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-227147161,1,0.020116676725005028,TRUE,CDC42BPA,-,FALSE,TRUE,-0,PSEN2,251057,+,PBX1,62261113,+,377459,0.0013246471802235474,4971,yes,CDC42BPA *,"CDC42BPA *
chr1-227147161"
chr1,229298642,229298642,1,-,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-229298642,1,0.020116676725005028,TRUE,RAB4A,+,FALSE,FALSE,-0,NUP133,142653,-,PBX1,64412594,+,377459,0.0013246471802235474,4971,yes,RAB4A *,"RAB4A *
chr1-229298642"
chr1,2297837,2297837,1,-,hg38,7,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-2297837,1,0.020116676725005028,TRUE,SKI,+,FALSE,FALSE,-0,SKI,-0,+,LCK,-29953400,+,377459,0.0018545060523129666,4971,yes,SKI *~,"SKI *~
chr1-2297837"
chr1,23045738,23045738,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-23045738,1,0.020116676725005028,TRUE,KDM1A,+,FALSE,FALSE,0,E2F2,460688,-,LCK,-9205499,+,377459,7.947883081341285e-4,4971,yes,KDM1A *,"KDM1A *
chr1-23045738"
chr1,231961060,231961060,1,-,hg38,62,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-231961060,1,0.020116676725005028,TRUE,"TSNAX-DISC1,DISC1","+,+",FALSE,FALSE,0,EGLN1,-536015,-,PBX1,67075012,+,377459,0.01642562503477199,4971,yes,"TSNAX-DISC1,DISC1 *","TSNAX-DISC1,DISC1 *
chr1-231961060"
chr1,234425922,234425922,1,-,hg38,14,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-234425922,1,0.020116676725005028,TRUE,TARBP1,-,FALSE,TRUE,-0,IRF2BP2,178345,-,PBX1,69539874,+,377459,0.003709012104625933,4971,yes,TARBP1 *,"TARBP1 *
chr1-234425922"
chr1,235119446,235119446,1,-,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-235119446,1,0.020116676725005028,TRUE,TOMM20,-,FALSE,TRUE,0,RBM34,11735,-,PBX1,70233398,+,377459,0.0013246471802235474,4971,yes,TOMM20 *~,"TOMM20 *~
chr1-235119446"
chr1,235178955,235178955,1,-,hg38,169,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-235178955,1,0.020116676725005028,TRUE,ARID4B,-,FALSE,TRUE,-0,RBM34,-17338,-,PBX1,70292907,+,377459,0.044773074691555906,4971,yes,ARID4B *~,"ARID4B *~
chr1-235178955"
chr1,235266461,235266461,1,-,hg38,51,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-235266461,1,0.020116676725005028,TRUE,ARID4B,-,FALSE,TRUE,0,RBM34,-104844,-,PBX1,70380413,+,377459,0.013511401238280185,4971,yes,ARID4B *,"ARID4B *
chr1-235266461"
chr1,238558282,238558282,1,-,hg38,139,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-238558282,1,0.020116676725005028,FALSE,LINC01139,-,FALSE,TRUE,-72264,FH,2939273,-,PBX1,73672234,+,377459,0.036825191610214615,4971,yes,LINC01139 ,"LINC01139 
chr1-238558282"
chr1,23965107,23965107,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-23965107,1,0.020116676725005028,TRUE,SRSF10,-,TRUE,TRUE,-0,CNR2,-51779,-,LCK,-8286130,+,377459,0.001589576616268257,4971,yes,SRSF10 *,"SRSF10 *
chr1-23965107"
chr1,243705014,243705014,1,-,hg38,92,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-243705014,1,0.020116676725005028,TRUE,AKT3,-,FALSE,TRUE,0,AKT3,0,-,PBX1,78818966,+,377459,0.024373508116113274,4971,yes,AKT3 *~,"AKT3 *~
chr1-243705014"
chr1,246054480,246054480,1,-,hg38,200,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-246054480,1,0.020116676725005028,TRUE,SMYD3,-,FALSE,TRUE,-0,SMYD3,-0,-,PBX1,81168432,+,377459,0.052985887208941894,4971,yes,SMYD3 *~,"SMYD3 *~
chr1-246054480"
chr1,24653692,24653692,1,-,hg38,108,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-24653692,1,0.020116676725005028,TRUE,SRRM1,+,FALSE,FALSE,0,CLIC4,-91575,+,LCK,-7597545,+,377459,0.028612379092828624,4971,yes,SRRM1 *,"SRRM1 *
chr1-24653692"
chr1,24653891,24653891,1,-,hg38,508,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-24653891,4,0.08046670690002011,TRUE,SRRM1,+,FALSE,FALSE,0,CLIC4,-91376,+,LCK,-7597346,+,377459,0.13458415351071243,4971,yes,SRRM1 *,"SRRM1 *
chr1-24653891"
chr1,246581501,246581501,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-246581501,1,0.020116676725005028,TRUE,CNST,+,FALSE,FALSE,0,SMYD3,-74158,-,PBX1,81695453,+,377459,0.001059717744178838,4971,yes,CNST *,"CNST *
chr1-246581501"
chr1,247919072,247919072,1,-,hg38,5,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-247919072,1,0.020116676725005028,FALSE,OR2T8,+,FALSE,FALSE,-1944,SMYD3,-1411729,-,PBX1,83033024,+,377459,0.0013246471802235474,4971,yes,OR2T8 ,"OR2T8 
chr1-247919072"
chr1,248094427,248094427,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-248094427,1,0.020116676725005028,TRUE,OR2L13,+,FALSE,FALSE,-0,SMYD3,-1587084,-,PBX1,83208379,+,377459,0.001059717744178838,4971,yes,OR2L13 *,"OR2L13 *
chr1-248094427"
chr1,24984836,24984836,1,-,hg38,140,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-24984836,1,0.020116676725005028,FALSE,RUNX3,-,FALSE,TRUE,-19825,RUNX3,-19825,-,LCK,-7266401,+,377459,0.037090121046259326,4971,yes,RUNX3 ~,"RUNX3 ~
chr1-24984836"
chr1,26123167,26123167,1,-,hg38,74,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-26123167,1,0.020116676725005028,TRUE,PDIK1L,+,TRUE,FALSE,-0,CD52,-194751,+,LCK,-6128070,+,377459,0.019604778267308505,4971,yes,PDIK1L *,"PDIK1L *
chr1-26123167"
chr1,26247010,26247010,1,-,hg38,46,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-26247010,2,0.040233353450010056,TRUE,CEP85,+,FALSE,FALSE,0,CD52,-70908,+,LCK,-6004227,+,377459,0.012186754058056637,4971,yes,CEP85 *,"CEP85 *
chr1-26247010"
chr1,26440307,26440307,1,-,hg38,147,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-26440307,1,0.020116676725005028,TRUE,DHDDS,+,FALSE,FALSE,0,RPS6KA1,-89449,+,LCK,-5810930,+,377459,0.0389446270985723,4971,yes,DHDDS *,"DHDDS *
chr1-26440307"
chr1,26880214,26880214,1,-,hg38,18,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-26880214,1,0.020116676725005028,TRUE,GPN2,-,FALSE,TRUE,-0,ZDHHC18,24493,+,LCK,-5371023,+,377459,0.004768729848804771,4971,yes,GPN2 *~,"GPN2 *~
chr1-26880214"
chr1,27259371,27259371,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-27259371,1,0.020116676725005028,TRUE,WDTC1,+,FALSE,FALSE,0,MAP3K6,95806,-,LCK,-4991866,+,377459,0.001059717744178838,4971,yes,WDTC1 *,"WDTC1 *
chr1-27259371"
chr1,27464505,27464505,1,-,hg38,154,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-27464505,1,0.020116676725005028,TRUE,WASF2,-,FALSE,TRUE,0,WASF2,0,-,LCK,-4786732,+,377459,0.040799133150885264,4971,yes,WASF2 *~,"WASF2 *~
chr1-27464505"
chr1,27466326,27466326,1,-,hg38,174,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-27466326,1,0.020116676725005028,TRUE,WASF2,-,FALSE,TRUE,0,WASF2,0,-,LCK,-4784911,+,377459,0.046097721871779455,4971,yes,WASF2 *~,"WASF2 *~
chr1-27466326"
chr1,27468029,27468029,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-27468029,1,0.020116676725005028,TRUE,WASF2,-,FALSE,TRUE,0,WASF2,0,-,LCK,-4783208,+,377459,5.29858872089419e-4,4971,yes,WASF2 *~,"WASF2 *~
chr1-27468029"
chr1,27472133,27472133,1,-,hg38,39,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-27472133,1,0.020116676725005028,TRUE,WASF2,-,FALSE,TRUE,0,WASF2,0,-,LCK,-4779104,+,377459,0.01033224800574367,4971,yes,WASF2 *~,"WASF2 *~
chr1-27472133"
chr1,28026879,28026879,1,-,hg38,32,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-28026879,1,0.020116676725005028,TRUE,EYA3,-,FALSE,TRUE,-0,RPA2,-112081,-,LCK,-4224358,+,377459,0.008477741953430705,4971,yes,EYA3 *,"EYA3 *
chr1-28026879"
chr1,28170683,28170683,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-28170683,1,0.020116676725005028,TRUE,PTAFR,-,FALSE,TRUE,0,RPA2,-255885,-,LCK,-4080554,+,377459,2.649294360447095e-4,4971,yes,PTAFR *,"PTAFR *
chr1-28170683"
chr1,28170764,28170764,1,-,hg38,110,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-28170764,1,0.020116676725005028,TRUE,PTAFR,-,FALSE,TRUE,0,RPA2,-255966,-,LCK,-4080473,+,377459,0.029142237964918043,4971,yes,PTAFR *,"PTAFR *
chr1-28170764"
chr1,28756394,28756394,1,-,hg38,61,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-28756394,1,0.020116676725005028,TRUE,YTHDF2,+,FALSE,FALSE,-0,PTPRU,-480120,+,LCK,-3494843,+,377459,0.01616069559872728,4971,yes,YTHDF2 *,"YTHDF2 *
chr1-28756394"
chr1,31011656,31011656,1,-,hg38,34,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-31011656,1,0.020116676725005028,TRUE,PUM1,-,FALSE,TRUE,0,SDC3,-103022,-,LCK,-1239581,+,377459,0.009007600825520124,4971,yes,PUM1 *,"PUM1 *
chr1-31011656"
chr1,3108406,3108406,1,-,hg38,61,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-3108406,1,0.020116676725005028,TRUE,PRDM16,+,FALSE,FALSE,0,PRDM16,0,+,LCK,-29142831,+,377459,0.01616069559872728,4971,yes,PRDM16 *~,"PRDM16 *~
chr1-3108406"
chr1,31911128,31911128,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-31911128,1,0.020116676725005028,TRUE,PTP4A2,-,FALSE,TRUE,-0,COL16A1,-206960,-,LCK,-340109,+,377459,7.947883081341285e-4,4971,yes,PTP4A2 *,"PTP4A2 *
chr1-31911128"
chr1,31922091,31922091,1,-,hg38,236,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-31922091,1,0.020116676725005028,TRUE,PTP4A2,-,FALSE,TRUE,-0,COL16A1,-217923,-,LCK,-329146,+,377459,0.06252334690655144,4971,yes,PTP4A2 *,"PTP4A2 *
chr1-31922091"
chr1,32129150,32129150,1,-,hg38,1,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-32129150,1,0.020116676725005028,TRUE,KPNA6,+,FALSE,FALSE,0,EIF3I,-92432,+,LCK,-122087,+,377459,2.649294360447095e-4,4971,yes,KPNA6 *,"KPNA6 *
chr1-32129150"
chr1,32131289,32131289,1,-,hg38,79,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-32131289,1,0.020116676725005028,TRUE,KPNA6,+,FALSE,FALSE,0,EIF3I,-90293,+,LCK,-119948,+,377459,0.020929425447532048,4971,yes,KPNA6 *,"KPNA6 *
chr1-32131289"
chr1,32819823,32819823,1,-,hg38,93,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-32819823,1,0.020116676725005028,TRUE,S100PBP,+,FALSE,FALSE,0,TRIM62,325577,-,LCK,533655,+,377459,0.02463843755215798,4971,yes,S100PBP *,"S100PBP *
chr1-32819823"
chr1,3401527,3401527,1,-,hg38,48,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-3401527,1,0.020116676725005028,TRUE,PRDM16,+,FALSE,FALSE,-0,PRDM16,-0,+,LCK,-28849710,+,377459,0.012716612930146056,4971,yes,PRDM16 *~,"PRDM16 *~
chr1-3401527"
chr1,35058003,35058003,1,-,hg38,9,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35058003,1,0.020116676725005028,FALSE,ZMYM1,+,FALSE,FALSE,-1781,SFPQ,118373,-,LCK,2771835,+,377459,0.0023843649244023853,4971,yes,ZMYM1 ,"ZMYM1 
chr1-35058003"
chr1,35181135,35181135,1,-,hg38,303,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35181135,1,0.020116676725005028,TRUE,SFPQ,-,FALSE,TRUE,-0,SFPQ,-0,-,LCK,2894967,+,377459,0.08027361912154697,4971,yes,SFPQ *~,"SFPQ *~
chr1-35181135"
chr1,35182419,35182419,1,-,hg38,36,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35182419,1,0.020116676725005028,TRUE,SFPQ,-,FALSE,TRUE,-0,SFPQ,-0,-,LCK,2896251,+,377459,0.009537459697609541,4971,yes,SFPQ *~,"SFPQ *~
chr1-35182419"
chr1,35323842,35323842,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35323842,1,0.020116676725005028,TRUE,ZMYM4,+,FALSE,FALSE,0,SFPQ,-130696,-,LCK,3037674,+,377459,0.001059717744178838,4971,yes,ZMYM4 *,"ZMYM4 *
chr1-35323842"
chr1,35365765,35365765,1,-,hg38,37,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35365765,1,0.020116676725005028,TRUE,"ZMYM4,ZMYM4-AS1","+,-",FALSE,FALSE,0,SFPQ,-172619,-,LCK,3079597,+,377459,0.009802389133654252,4971,yes,"ZMYM4,ZMYM4-AS1 *","ZMYM4,ZMYM4-AS1 *
chr1-35365765"
chr1,35966712,35966712,1,-,hg38,42,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35966712,1,0.020116676725005028,TRUE,AGO3,+,FALSE,FALSE,0,THRAP3,-257698,+,LCK,3680544,+,377459,0.011127036313877799,4971,yes,AGO3 *,"AGO3 *
chr1-35966712"
chr1,35969233,35969233,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35969233,1,0.020116676725005028,TRUE,AGO3,+,FALSE,FALSE,0,THRAP3,-255177,+,LCK,3683065,+,377459,5.29858872089419e-4,4971,yes,AGO3 *,"AGO3 *
chr1-35969233"
chr1,35977991,35977991,1,-,hg38,16,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35977991,1,0.020116676725005028,TRUE,AGO3,+,FALSE,FALSE,0,THRAP3,-246419,+,LCK,3691823,+,377459,0.004238870976715352,4971,yes,AGO3 *,"AGO3 *
chr1-35977991"
chr1,35980090,35980090,1,-,hg38,145,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-35980090,1,0.020116676725005028,TRUE,AGO3,+,FALSE,FALSE,0,THRAP3,-244320,+,LCK,3693922,+,377459,0.038414768226482876,4971,yes,AGO3 *,"AGO3 *
chr1-35980090"
chr1,36227201,36227201,1,-,hg38,4,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-36227201,1,0.020116676725005028,TRUE,THRAP3,+,FALSE,FALSE,0,THRAP3,0,+,LCK,3941033,+,377459,0.001059717744178838,4971,yes,THRAP3 *~,"THRAP3 *~
chr1-36227201"
chr1,3661742,3661742,1,-,hg38,3,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-3661742,1,0.020116676725005028,TRUE,TP73,+,FALSE,FALSE,0,TP73,0,+,LCK,-28589495,+,377459,7.947883081341285e-4,4971,yes,TP73 *~,"TP73 *~
chr1-3661742"
chr1,37585592,37585592,1,-,hg38,155,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-37585592,1,0.020116676725005028,TRUE,GNL2,-,FALSE,TRUE,0,RSPO1,25756,-,LCK,5299424,+,377459,0.041064062586929975,4971,yes,GNL2 *~,"GNL2 *~
chr1-37585592"
chr1,39262950,39262950,1,-,hg38,60,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-39262950,1,0.020116676725005028,TRUE,MACF1,+,FALSE,FALSE,0,MACF1,0,+,LCK,6976782,+,377459,0.015895766162682567,4971,yes,MACF1 *~,"MACF1 *~
chr1-39262950"
chr1,39297421,39297421,1,-,hg38,192,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-39297421,1,0.020116676725005028,TRUE,MACF1,+,FALSE,FALSE,-0,MACF1,-0,+,LCK,7011253,+,377459,0.050866451720584224,4971,yes,MACF1 *~,"MACF1 *~
chr1-39297421"
chr1,39316102,39316102,1,-,hg38,132,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-39316102,1,0.020116676725005028,TRUE,MACF1,+,FALSE,FALSE,-0,MACF1,-0,+,LCK,7029934,+,377459,0.03497068555790165,4971,yes,MACF1 *~,"MACF1 *~
chr1-39316102"
chr1,39427860,39427860,1,-,hg38,6,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-39427860,1,0.020116676725005028,TRUE,MACF1,+,FALSE,FALSE,-0,MACF1,-0,+,LCK,7141692,+,377459,0.001589576616268257,4971,yes,MACF1 *~,"MACF1 *~
chr1-39427860"
chr1,39872609,39872609,1,-,hg38,24,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-39872609,1,0.020116676725005028,TRUE,TRIT1,-,FALSE,TRUE,0,MYCL,22813,-,TAL1,7343679,-,377459,0.006358306465073028,4971,yes,TRIT1 *~,"TRIT1 *~
chr1-39872609"
chr1,40221580,40221580,1,-,hg38,418,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-40221580,1,0.020116676725005028,TRUE,RLF,+,FALSE,FALSE,-0,RLF,-0,+,TAL1,6994708,-,377459,0.11074050426668858,4971,yes,RLF *~,"RLF *~
chr1-40221580"
chr1,40224263,40224263,1,-,hg38,118,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-40224263,1,0.020116676725005028,TRUE,RLF,+,FALSE,FALSE,-0,RLF,-0,+,TAL1,6992025,-,377459,0.03126167345327572,4971,yes,RLF *~,"RLF *~
chr1-40224263"
chr1,40753110,40753110,1,-,hg38,46,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-40753110,1,0.020116676725005028,TRUE,NFYC,+,FALSE,FALSE,-0,CITED4,107944,-,TAL1,6463178,-,377459,0.012186754058056637,4971,yes,NFYC *,"NFYC *
chr1-40753110"
chr1,41196761,41196761,1,-,hg38,15,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-41196761,1,0.020116676725005028,TRUE,SCMH1,-,FALSE,TRUE,0,HIVEP3,309602,-,TAL1,6019527,-,377459,0.003973941540670642,4971,yes,SCMH1 *,"SCMH1 *
chr1-41196761"
chr1,41214832,41214832,1,-,hg38,12,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-41214832,1,0.020116676725005028,TRUE,SCMH1,-,FALSE,TRUE,0,HIVEP3,291531,-,TAL1,6001456,-,377459,0.003179153232536514,4971,yes,SCMH1 *,"SCMH1 *
chr1-41214832"
chr1,42326070,42326070,1,-,hg38,2,p304002,GTSP5833,WHOLE BLOOD,UNS,0,0,Illumina,chr1-42326070,1,0.020116676725005028,TRUE,FOXJ3,-,FALSE,TRUE,0,HIVEP3,-290144,-,TAL1,4890218,-,377459,5.29858872089419e-4,4971,yes,FOXJ3 *,"FOXJ3 *
chr1-42326070"
